record_id,date,building,level,category,system_type,id_meter_id,id_id,id_stand_energy_kirim,energy_kwh_total,energy_kwh_daily,energy_voltage_l1,energy_voltage_l2,energy_voltage_l3,energy_current_l1,energy_current_l2,energy_current_l3,energy_frequency,energy_power_factor,energy_reactive_import,energy_reactive_export,energy_apparent_import,energy_apparent_export,energy_signal_strength,occupancy_floor_number_mean,occupancy_floor_number_max,occupancy_floor_number_min,occupancy_floor_number_std,occupancy_floor_number_count,occupancy_count_mean,occupancy_count_max,occupancy_count_min,occupancy_count_std,occupancy_count_datapoints,temp_floor,temperature_celsius_mean,temperature_celsius_max,temperature_celsius_min,temperature_celsius_std,temperature_celsius_count,id_n_id,id_stand_energy_terima,lokasi,data_points_count,,,,,,,,
4498,2/8/2024,OPMC,L5,AHU,AHU,251400281,863435,74052476.19,7405.247619,20.39998747,227.8095238,229.8730159,228.0793651,0,0.238095238,0,50.03539683,0.238606349,13059613.06,1185424.381,77676406.38,0,-89.42857143,5.51,7.985552269,3.657581191,1.59,218,32.7,49.2,23.3,5.7,259,5,26.5,28.9,24.8,1.4,20,44,0,106,1,,,,,,,,
4499,2/9/2024,OPMC,L5,AHU,AHU,251400281,868440,74062376.54,7406.237654,0.990035273,227.3333333,229.4197531,227.7037037,0,0,0,50.01358025,0.180849383,13059829,1200761.321,77701100.6,0,-91.49382716,3.42,5.054907861,2.169501199,1.51,182,39.8,58.1,31.5,5.7,271,5,23.5,25.6,20.7,1.8,25,44,0,106,1,,,,,,,,
4500,2/10/2024,OPMC,L5,AHU,AHU,251400281,871313,74064948.61,7406.494861,0.25720679,228.3055556,230.6111111,228.6805556,0,0,0,50.02125,0.181434722,13059829,1211414.681,77713765.25,0,-87.69444444,2.51,4.006346614,1,2.18,227,6.2,21,0,7.3,212,5,26.2,28.4,24,0.9,22,44,0,106,1,,,,,,,,
4501,2/11/2024,OPMC,L5,AHU,AHU,251400281,875164,74096720.59,7409.672059,3.177197712,227.3676471,230.2941176,228.3970588,2.602941176,0,0,50.0075,0.316489706,13067246.88,1220568.794,77755325.59,0,-90.42647059,1.4,4.314438716,1,0.73,245,7,18.3,0,11,248,5,25.3,29,23.5,1.6,21,44,0,106,1,,,,,,,,
4502,2/12/2024,OPMC,L5,AHU,AHU,251400281,877947,74716628.33,7471.662833,61.99077451,227.6166667,229.7166667,225.8833333,2.65,3.35,10,50.01516667,0.792751667,13171816.57,1232439.117,78406054.5,0,-86.91666667,4.5,6.836235803,2.876214464,2.35,200,46.9,63.3,36.8,5.2,238,5,25,27.2,22.7,1,32,44,0,106,1,,,,,,,,
4503,2/13/2024,OPMC,L5,AHU,AHU,251400281,880271,75182228.57,7518.222857,46.56002381,226.3142857,229.3428571,226.2285714,4.533333333,2.514285714,6.457142857,50.0167619,0.546209524,13243467.11,1237908.752,78890389.2,0,-86.43809524,2.12,5.048054392,1,1.27,224,39,55.2,32.7,8.5,259,5,24.5,27.2,22.2,1.4,31,44,0,106,1,,,,,,,,
4504,2/14/2024,OPMC,L5,AHU,AHU,251400281,884336,75583286.11,7558.328611,40.10575397,228.3055556,230.5,228.8611111,0,0,0,50.00875,0.181966667,13302152,1247217.681,79310757.53,0,-86.51388889,3.92,5.40528316,2.493939173,0.86,184,25.3,49.6,18.7,7.3,208,5,24.1,26.3,21.7,1,37,44,0,106,1,,,,,,,,
4505,2/15/2024,OPMC,L5,AHU,AHU,251400281,888583,75724852.38,7572.485238,14.15662698,227.7857143,230.2380952,228.3809524,0,0,0,50.00619048,0.181507143,13324023.24,1255258.071,79464029.02,0,-86.0952381,8,8,6.793597817,1.29,217,45.6,61.3,33.5,5.7,275,5,22.7,26.5,20,1.1,39,44,0,106,1,,,,,,,,
4506,2/16/2024,OPMC,L5,AHU,AHU,251400281,892702,76594779.09,7659.477909,86.992671,226.3636364,229.1636364,226.7272727,4.436363636,2.390909091,4.581818182,50.01590909,0.535681818,13473336.88,1262272.3,80368910.63,0,-88.81818182,3.77,6.319199617,2.00450572,1.34,223,24.3,40.5,13.9,6.9,278,5,24.9,27.7,22.4,0.8,24,44,0,106,1,,,,,,,,
4507,2/17/2024,OPMC,L5,AHU,AHU,251400281,896604,76897231.33,7689.723133,30.24522344,228.1445783,230.3373494,228.4819277,0,0,0,50.00289157,0.179118072,13536252,1269529.169,80690624.59,0,-89.45783133,2.58,5.514627433,1.159473596,1.03,220,15.4,26.5,1.5,9.7,257,5,25.6,28.6,23.9,1.6,39,44,0,106,1,,,,,,,,
4508,2/18/2024,OPMC,L5,AHU,AHU,251400281,900790,76946123.3,7694.61233,4.889197567,226.776699,229.9514563,228.0582524,3.252427184,0,0,50.01262136,0.351849515,13547968.14,1282486.126,80753637.97,0,-89.50485437,5.83,7.686531806,4.02100666,1.78,236,13.6,33.9,1.4,8.1,230,5,25.6,29.1,23.5,1.6,21,44,0,106,1,,,,,,,,
4509,2/19/2024,OPMC,L5,AHU,AHU,251400281,904739,77368236.89,7736.823689,42.21135922,226.223301,229.2038835,225.961165,4.766990291,2.669902913,7.048543689,50.00883495,0.576138835,13619993.59,1291763.68,81196863.24,0,-88.30097087,1.06,2.718902163,1,1.27,230,33.2,57.3,19.8,9.8,242,5,23.9,27.6,22.1,0.8,21,44,0,106,1,,,,,,,,
4510,2/20/2024,OPMC,L5,AHU,AHU,251400281,908821,78180440.91,7818.044091,81.22040159,227.0909091,229.8333333,227,2.96969697,1,4.151515152,50.01727273,0.437783333,13742946.73,1297861.621,82037647.24,0,-89.21212121,3.39,4.720583269,1.498992073,1.51,216,31.7,55.6,24.5,6.3,206,5,25.6,28.1,23.5,1,30,44,0,106,1,,,,,,,,
4511,2/21/2024,OPMC,L5,AHU,AHU,251400281,914125,78963387.36,7896.338736,78.29464472,226.0804598,229,225.137931,5.356321839,2.896551724,9.32183908,50.0162069,0.687648276,13861987.78,1305087.31,82849221.07,0,-89.27586207,5.53,6.962480684,3.818850647,2.46,235,35.7,55.7,25.7,9.2,216,5,24.4,27.9,22.5,1.8,24,44,0,106,1,,,,,,,,
4512,2/22/2024,OPMC,L5,AHU,AHU,251400281,916645,79525770.34,7952.577034,56.23829827,225.9915254,228.440678,225.3474576,3.610169492,2.838983051,6.822033898,50.00830508,0.574616102,13943059.92,1310848.534,83432105.65,0,-91.55084746,5.01,7.776870238,3.417805283,0.65,249,40.8,51.2,34.5,11,229,5,25.5,29.1,23.6,1.7,27,44,0,106,1,,,,,,,,
4513,2/23/2024,OPMC,L5,AHU,AHU,251400281,920305,80061297.22,8006.129722,53.55268832,226.3194444,228.7638889,225.1805556,4.041666667,2.833333333,8.680555556,50.00652778,0.556430556,14020488.67,1316177.347,83987436.85,0,-88.31944444,4.83,6.808140839,2.959037517,0.68,223,33.5,56.6,26.9,11.9,247,5,24.7,26.8,22.5,0.9,31,44,0,106,1,,,,,,,,
4514,2/24/2024,OPMC,L5,AHU,AHU,251400281,925237,80696972.29,8069.697229,63.56750669,226.9638554,228.9638554,227.3493976,0,0,0,50.0073494,0.181601205,14118667,1327251.964,84650706.61,0,-87.96385542,2.07,3.49308868,1.017647689,0.79,204,13.7,26.8,0,10.3,215,5,27.2,30.9,25.7,1.4,32,44,0,106,1,,,,,,,,
4515,2/25/2024,OPMC,L5,AHU,AHU,251400281,929062,80699880.9,8069.98809,0.290860972,227.6853933,229.505618,227.7303371,0,0,0,50.02370787,0.18147191,14118667,1339287.045,84665028.67,0,-86.58426966,1.68,3.887108889,1,2.05,190,15.1,33.1,9.6,8.8,236,5,23.7,26.5,21.7,1,32,44,0,106,1,,,,,,,,
4516,2/26/2024,OPMC,L5,AHU,AHU,251400281,932182,80985594.74,8098.559474,28.5713838,226.8859649,228.9912281,226.0175439,2.552631579,2.464912281,6.368421053,50.01105263,0.548778947,14159766,1346909.316,84966025.7,0,-88.8245614,4.21,5.51942674,2.627790236,2.21,189,28.3,41.4,23.1,10.2,209,5,23.6,26.9,21.3,1.2,36,44,0,106,1,,,,,,,,
4517,2/27/2024,OPMC,L5,AHU,AHU,251400281,936289,81751919.42,8175.191942,76.63246876,227.2086331,229.6258993,226.8129496,3.330935252,2.884892086,5.992805755,50.0252518,0.653911511,14271497.99,1353824.302,85761213.45,0,-88.00719424,3.39,5.461888045,1.906652864,1.08,224,44,61.3,32.4,7.2,200,5,26.2,29.3,23.9,1.6,34,44,0,106,1,,,,,,,,
4518,2/28/2024,OPMC,L5,AHU,AHU,251400281,941351,82303827.45,8230.382745,55.19080265,227.1960784,229.1764706,226.3921569,1.87254902,2.529411765,6.490196078,50.01333333,0.566584314,14348768.19,1360295.294,86334854.5,0,-87.14705882,6.47,8,4.955097509,1.23,224,35.7,52.5,24.6,7.3,273,5,25.6,29.6,23.2,1.5,32,44,0,106,1,,,,,,,,
4519,2/29/2024,OPMC,L5,AHU,AHU,251400281,949019,82872537.61,8287.253761,56.87101637,227.1284404,229.3944954,227.2018349,3.605504587,2.743119266,4.266055046,50.01220183,0.569766055,14448883.18,1366896.936,86930585.77,0,-88.2293578,2.23,3.52882759,1.049961062,2.4,199,18.5,29.9,8.1,8.7,202,5,25.3,27.6,22.7,1.7,28,44,0,106,1,,,,,,,,
4520,3/1/2024,OPMC,L5,AHU,AHU,251400281,956570,83389536.49,8338.953649,51.69988718,226.4797297,228.8716216,226.2905405,3.493243243,2.108108108,4.972972973,50.01074324,0.514682432,14555260.82,1372994.912,87474497.23,0,-88.56756757,1.71,4.587693016,1,0.87,224,30.9,45.9,22.5,11.4,217,5,24.6,27.3,22.7,1.3,23,44,0,106,1,,,,,,,,
4521,3/2/2024,OPMC,L5,AHU,AHU,251400281,962117,83838408.82,8383.840882,44.8872337,227.3235294,229.3529412,227.7058824,0,0,0,50.0175,0.179289706,14650692,1380263.015,87949088.69,0,-90.25,2.38,3.755589621,1.170691011,2.16,205,13.6,27.6,1,5.5,274,5,25.8,28.6,23.4,0.8,22,44,0,106,1,,,,,,,,
4522,3/3/2024,OPMC,L5,AHU,AHU,251400281,965929,83841448.78,8384.144878,0.303995696,227.2682927,229.2357724,227.6260163,0,0,0,50.0097561,0.180081301,14650692,1393125.602,87964183.46,0,-87.77235772,1.81,4.21822992,1,0.96,205,13,31.3,6.6,7.1,270,5,24.6,26.7,22.3,1.3,26,44,0,106,1,,,,,,,,
4523,3/4/2024,OPMC,L5,AHU,AHU,251400281,969735,84168375,8416.8375,32.69262195,226.2931034,229.2155172,226.0862069,4.663793103,2.448275862,6.922413793,50.00008621,0.571463793,14698802.47,1402341.819,88308174.37,0,-86.79310345,3.34,5.512631423,2.094134723,1.85,187,52.9,66.5,42,9.7,243,5,25.9,28.3,24.3,2,27,44,0,106,1,,,,,,,,
4524,3/5/2024,OPMC,L5,AHU,AHU,251400281,973850,84724192.86,8472.419286,55.58178571,226.3571429,229,225.5142857,3.985714286,2.4,8.314285714,49.99842857,0.522282857,14784633.1,1408518.657,88885251.91,0,-88.45714286,1.71,2.965703535,1,0.89,221,42.1,61.3,34.6,10.2,208,5,24.8,28.4,22.1,1.3,38,44,0,106,1,,,,,,,,
4525,3/6/2024,OPMC,L5,AHU,AHU,251400281,977798,85566709.43,8556.670943,84.25165768,226,228.5283019,226.0660377,3.830188679,2.349056604,4.754716981,50.00915094,0.554230189,14916172.19,1415469.745,89758048.7,0,-88.79245283,5.63,7.556532428,4.285418421,1.49,211,25.9,44.5,16.7,9.1,252,5,26.1,29.8,24.4,1,34,44,0,106,1,,,,,,,,
4526,3/7/2024,OPMC,L5,AHU,AHU,251400281,981943,86222360.29,8622.236029,65.56508602,228.2647059,230.3970588,228.6470588,1.676470588,1.191176471,1.323529412,50.005,0.382867647,15041043.04,1421664.971,90443924.57,0,-90.51470588,2.78,4.777254316,1,2.3,182,22.4,39.3,13.2,7.2,222,5,26.2,29.8,23.4,1.8,38,44,0,106,1,,,,,,,,
4527,3/8/2024,OPMC,L5,AHU,AHU,251400281,985634,86754357.39,8675.435739,53.19970972,225.6956522,228.1826087,226.0869565,4.330434783,2.52173913,4.191304348,50.01504348,0.520134783,15139469.36,1428553.183,91001043.71,0,-87.53913043,5.31,6.774611727,4.173591102,1.77,198,42.5,53.6,29.7,5.4,271,5,25.3,27.6,23.2,1.8,37,44,0,106,1,,,,,,,,
4528,3/9/2024,OPMC,L5,AHU,AHU,251400281,989460,87030531.68,8703.053168,27.61742919,227.980198,229.8811881,228.4653465,0,0,0,50.00910891,0.180020792,15189898,1437361.05,91295128.65,0,-86.54455446,4.71,7.126666641,2.974905811,1.38,236,8.4,26.4,2.2,8,220,5,24.9,28.7,22.1,0.9,22,44,0,106,1,,,,,,,,
4529,3/10/2024,OPMC,L5,AHU,AHU,251400281,995980,87034239.02,8703.423902,0.370734122,227.4390244,229.4634146,228.0487805,0,0,0,50.00365854,0.181395122,15189898,1452909.073,91313442.41,0,-85.36585366,1.9,3.086470938,1,1.57,249,6,23.8,0.2,5.1,235,5,24.7,27.7,21.9,1.6,32,44,0,106,1,,,,,,,,
4530,3/11/2024,OPMC,L5,AHU,AHU,251400281,997548,87088685.32,8708.868532,5.444629671,227.6422018,230.6422018,228.6422018,2.532110092,0,0,50.01944954,0.473381651,15210372.12,1460502.752,91379863.66,0,-85.64220183,4.17,6.270234358,2.958859895,2.11,235,41.4,63.3,35.1,8.3,230,5,25.5,28.7,22.5,1,20,44,0,106,1,,,,,,,,
4531,3/12/2024,OPMC,L5,AHU,AHU,251400281,1001485,87174116,8717.4116,8.54306789,227.54,229.59,227.98,0,0,0,50.0115,0.182012,15243048,1471460.43,91483408.7,0,-85.52,3.91,6.06939004,2.106397217,1.04,194,43.6,53.7,34.6,9.3,225,5,26,28,23.5,1.9,27,44,0,106,1,,,,,,,,
4532,3/13/2024,OPMC,L5,AHU,AHU,251400281,1008002,87758100,8775.81,58.3984,227.1363636,229.3409091,227.8636364,2.613636364,1.840909091,1.5,50.01704545,0.431977273,15329625.84,1485380.295,92094220.86,0,-87.84090909,3.7,5.490350183,1.73680643,0.99,212,39.7,62.3,29.3,10.3,213,5,25.5,28.3,23.1,1.9,38,44,0,106,1,,,,,,,,
4533,3/14/2024,OPMC,L5,AHU,AHU,251400281,1009585,87993677.88,8799.367788,23.55778761,226.4955752,228.7079646,226.159292,3.10619469,2.132743363,5.530973451,50.01415929,0.591193805,15368320.59,1491611.345,92343528.82,0,-88.51327434,4.39,5.50916514,2.663300565,2.29,217,32.6,54.9,20.8,6.8,228,5,25.3,28.2,22.7,1.6,37,44,0,106,1,,,,,,,,
4534,3/15/2024,OPMC,L5,AHU,AHU,251400281,1014634,88477583.12,8847.758312,48.39052408,225.0909091,227.038961,224.4155844,2.896103896,3.376623377,7.298701299,50.01818182,0.723009091,15453815.42,1499290.13,92853166.64,0,-86.28571429,4.82,6.763420318,3.160513545,0.53,183,52.3,69.6,38.6,11.2,242,5,26.2,28.7,24.5,1.9,24,44,0,106,1,,,,,,,,
4535,3/16/2024,OPMC,L5,AHU,AHU,251400281,1019758,88693961.74,8869.396174,21.63786222,228.3043478,230.0956522,228.5652174,0,0,0,49.99747826,0.181413043,15490137,1506967.4,93084898.73,0,-87.63478261,1,3.576419644,1,2.22,232,12.7,34.4,7.1,8.1,229,5,25.7,28.5,22.7,1.8,26,44,0,106,1,,,,,,,,
4536,3/17/2024,OPMC,L5,AHU,AHU,251400281,1029936,88697153.25,8869.715325,0.319150762,226.5194805,228.2337662,226.8181818,0,0,0,50.00493506,0.183963636,15490137,1520239.091,93100536.78,0,-87.74025974,2.51,4.963073507,1,1.87,201,13.2,34.4,1,8.4,209,5,25,28,23.3,1.2,39,44,0,106,1,,,,,,,,
4537,3/18/2024,OPMC,L5,AHU,AHU,251400281,1037560,89083844.87,8908.384487,38.6691625,226.4230769,228.5,226.0512821,3.576923077,3.179487179,6.58974359,50.00269231,0.641416667,15551967.65,1528980.051,93508859.4,0,-87.78205128,3.37,5.099428364,2.194532954,1.4,208,33.2,57.1,27.5,6.1,247,5,25.6,29.6,23.7,1.6,33,44,0,106,1,,,,,,,,
4538,3/19/2024,OPMC,L5,AHU,AHU,251400281,1043324,89495816.58,8949.581658,41.19717057,227.0695187,229.1604278,226.6684492,3.085561497,2.652406417,5.593582888,50.00914439,0.542517112,15618677.51,1534254.684,93940653.6,0,-87.14438503,7.15,8,5.337992925,1.53,240,35.7,59.4,30.4,6.6,271,5,24.9,26.9,22.4,0.8,33,44,0,106,1,,,,,,,,
4539,3/20/2024,OPMC,L5,AHU,AHU,251400281,1049677,90081572.41,9008.157241,58.57558363,225.6781609,228.4942529,225.7471264,3.712643678,1.988505747,5.195402299,50.0162069,0.551509195,15709188.23,1540732.759,94552989.82,0,-87.86206897,2.03,3.62309222,1,0.95,207,50.2,67.3,41.9,6.6,250,5,26.8,28.9,24.3,1.6,29,44,0,106,1,,,,,,,,
4540,3/21/2024,OPMC,L5,AHU,AHU,251400281,1054150,90759214.77,9075.921477,67.76423589,226.6477273,228.0340909,225.0340909,1.613636364,3.772727273,8.284090909,50.02352273,0.715902273,15807043.16,1548217.841,95260140.24,0,-88.22727273,5.18,7.121107428,3.242819887,1.73,210,39.5,54.3,30.9,8.3,265,5,24.8,28,22.1,1.4,38,44,0,106,1,,,,,,,,
4541,3/22/2024,OPMC,L5,AHU,AHU,251400281,1057246,91078293.33,9107.829333,31.90785606,228.32,230.1866667,228.2666667,0.24,0.52,1.213333333,50.00986667,0.280741333,15853639.93,1553882.067,95596493.93,0,-85.30666667,1.56,3.570233723,1,1.68,192,47.7,58.4,35.3,6.9,227,5,25.2,27.6,22.5,1.6,32,44,0,106,1,,,,,,,,
4542,3/23/2024,OPMC,L5,AHU,AHU,251400281,1060596,91276430.85,9127.643085,19.81375177,228.1914894,230.2659574,228.4574468,0,0,0,50.01106383,0.179087234,15883235,1563800.266,95811710.83,0,-87.08510638,3.68,5.494028257,1.929633733,2.19,240,12.4,36.2,2,10.3,206,5,25,28.2,23.4,1.2,30,44,0,106,1,,,,,,,,
4543,3/24/2024,OPMC,L5,AHU,AHU,251400281,1064455,91278225.58,9127.822558,0.179473033,228.6976744,230.744186,229.0232558,0,0,0,50.00023256,0.179090698,15883235,1571389.977,95820652,0,-85.6744186,2.09,4.752080054,1,1.89,185,19.8,32.2,13,7.6,263,5,25.6,28.1,23.7,1,24,44,0,106,1,,,,,,,,
4544,3/25/2024,OPMC,L5,AHU,AHU,251400281,1073245,91731603.95,9173.160395,45.3378366,225.7236842,228.4473684,225.0526316,4.434210526,2.092105263,8.460526316,50.01513158,0.686002632,15960730.24,1584690.553,96301398.49,0,-92.46052632,1.67,3.506060252,1,1.19,216,33.4,49.4,25.1,10.7,274,5,23.4,26,21.2,1.6,20,44,0,106,1,,,,,,,,
4545,3/26/2024,OPMC,L5,AHU,AHU,251400281,1077073,92141722.03,9214.172203,41.01180865,226.059322,228.7881356,225.8220339,3.762711864,1.796610169,6.050847458,50.01084746,0.528240678,16025254.02,1590248,96728730.43,0,-91.23728814,3.65,4.844777328,1.948015437,1.2,238,49.1,65.2,42.5,8.7,228,5,24.8,28.3,22.8,0.8,34,44,0,106,1,,,,,,,,
4546,3/27/2024,OPMC,L5,AHU,AHU,251400281,1083497,92765472.5,9276.54725,62.37504661,227.2166667,229.6083333,226.9166667,3.408333333,2.641666667,5.233333333,50.01425,0.569824167,16124962.93,1597042.708,97378671.57,0,-92.81666667,3.89,5.49179777,2.885022523,1.72,225,35.8,52.5,26.4,11.5,274,5,25.2,27.6,23.3,0.9,33,44,0,106,1,,,,,,,,
4547,3/28/2024,OPMC,L5,AHU,AHU,251400281,1089777,93611548.84,9361.154884,84.60763372,228.9767442,230.3023256,229.0232558,0,2.023255814,0.325581395,50.00883721,0.57687907,16266688.88,1604260.442,98261508.35,0,-92.76744186,3.37,5.661047248,2.219043657,1.77,187,36.9,53.3,31.6,9.6,269,5,25.5,27.9,22.9,1,34,44,0,106,1,,,,,,,,
4548,3/29/2024,OPMC,L5,AHU,AHU,251400281,1096025,93726350.6,9372.63506,11.48017652,228.0361446,230.0722892,228.3373494,0,0,0,50.00698795,0.18083494,16284059,1610740,98386225.14,0,-94.21686747,5.16,8,3.821871982,1.4,204,52.7,64.3,46.1,10.7,237,5,25.7,28,23.4,1.9,20,44,0,106,1,,,,,,,,
4549,3/30/2024,OPMC,L5,AHU,AHU,251400281,1102699,93772349.02,9377.234902,4.59984172,227.6862745,230.3921569,228.4215686,2.039215686,0,0,50.00833333,0.396536275,16299989.48,1623938.951,98448345.78,0,-94.5,3.41,5.040847213,2.005181476,2.02,225,14.7,39,2,10.2,261,5,25.8,28,23,1.8,31,44,0,106,1,,,,,,,,
4550,3/31/2024,OPMC,L5,AHU,AHU,251400281,1108501,93832492.31,9383.249231,6.014328808,227.6666667,229.7179487,227.9230769,0,0,0,50.00269231,0.181501282,16321786,1636122.885,98525111.59,0,-94.12820513,2.87,5.400764126,1.791156245,1.82,227,13.5,26.3,6.1,9.2,266,5,24.5,27,21.9,0.9,23,44,0,106,1,,,,,,,,
4551,4/1/2024,OPMC,L5,AHU,AHU,251400281,1114583,94263864.63,9426.386463,43.13723265,226.1097561,228.695122,225.3902439,4.62195122,2.817073171,8.243902439,50.00707317,0.693632927,16391348.44,1644490.476,98977985.06,0,-92.5,4.15,7.146722605,2.721753187,2.3,233,45.4,67.8,40.1,11.6,244,5,25.3,28.1,23.6,1.1,26,44,0,106,1,,,,,,,,
4552,4/2/2024,OPMC,L5,AHU,AHU,251400281,1121439,94741236.27,9474.123627,47.73716404,227.0441176,229.5196078,226.8333333,2.803921569,1.808823529,4.931372549,50.00671569,0.448593137,16463462.8,1650051.289,99474466.38,0,-91.75,4.92,6.048118619,3.041077178,1.98,184,25.5,47.4,12.6,8.5,213,5,25.5,28.9,22.5,1.9,30,44,0,106,1,,,,,,,,
4553,4/3/2024,OPMC,L5,AHU,AHU,251400281,1127337,95417274.4,9541.72744,67.60381255,227.216,229.848,226.656,3.8,2.256,6.8,50.0168,0.578124,16559148.46,1656702.752,100174064.2,0,-91.304,3.56,5.983213818,2.189462161,0.51,215,48.4,63.1,36.7,7.4,271,5,26.6,30.4,24.8,1.5,36,44,0,106,1,,,,,,,,
4554,4/4/2024,OPMC,L5,AHU,AHU,251400281,1134433,96050768.97,9605.076897,63.34945655,226.5344828,228.7068966,225.6551724,1.836206897,2.112068966,6.663793103,50.01198276,0.583387069,16662165.97,1662726.526,100833959.6,0,-91.35344828,4.08,5.929195918,3.075033085,0.94,203,31.5,44.8,20.9,7.7,217,5,24.6,28,23.1,2,31,44,0,106,1,,,,,,,,
4555,4/5/2024,OPMC,L5,AHU,AHU,251400281,1141437,96573713.82,9657.371382,52.29448556,226.7642276,229.1219512,226.398374,2.983739837,2.658536585,5.894308943,50.01414634,0.55875122,16736204.26,1669091.171,101378102.7,0,-89.94308943,4.14,6.584723176,3.028123439,1.95,193,38.8,49.5,25.7,8,238,5,24.3,26.3,22.4,1.3,30,44,0,106,1,,,,,,,,
4556,4/6/2024,OPMC,L5,AHU,AHU,251400281,1148455,96892666.1,9689.26661,31.89522806,228.1440678,230.4152542,228.6949153,0,0,0,50.00711864,0.18165678,16785542,1677902.356,101715441.8,0,-89.44915254,2.52,3.542005115,1,2.03,230,16.4,32.2,3.4,6.7,253,5,25.8,28.2,23.6,1.6,32,44,0,106,1,,,,,,,,
4557,4/7/2024,OPMC,L5,AHU,AHU,251400281,1155699,96897463.56,9689.746356,0.479745763,227.8135593,230.0677966,228.2711864,0,0,0.050847458,50.01457627,0.188139831,16785542,1689481.085,101730932.6,0,-89.09322034,5.28,7.989019822,3.433728823,1.59,181,11.2,33.8,0,5.4,235,5,26.9,30,24.7,1,37,44,0,106,1,,,,,,,,
4558,4/8/2024,OPMC,L5,AHU,AHU,251400281,1163057,96902244.26,9690.224426,0.478070297,227.7459016,229.8934426,228.2459016,0,0,0,50.0045082,0.18132623,16785542,1701315.107,101746639.6,0,-89.63934426,3.06,4.688891513,1.479813969,2.43,214,23.6,42.2,16.8,10.1,263,5,25.3,28.8,23.5,1.6,22,44,0,106,1,,,,,,,,
4559,4/9/2024,OPMC,L5,AHU,AHU,251400281,1170355,96904937.78,9690.493778,0.269351548,225.9333333,227.9555556,226.5777778,0,0,0,50.00644444,0.182348889,16785542,1712644.511,101759900,0,-90.97777778,6.7,8,5.583959766,1.72,235,36.2,57.4,28.1,10.6,236,5,25.6,29.6,24,1.3,23,44,0,106,1,,,,,,,,
4560,4/10/2024,OPMC,L5,AHU,AHU,251400281,1178085,96907476.32,9690.747632,0.253853801,227.6842105,229.8684211,228.2105263,0,0,0,50.00934211,0.181717105,16785542,1723291.803,101772316.4,0,-90.38157895,4,6.30506549,2.249713591,2.01,195,26.9,39.8,19.8,8.9,241,5,25.1,27.2,23.5,1.8,34,44,0,106,1,,,,,,,,
4561,4/16/2024,OPMC,L5,AHU,AHU,251400281,1185837,97571840,9757.184,66.43636842,225.36,228.36,224.2933333,7.32,3.466666667,11.70666667,50.0112,0.686268,16893073.87,1791891.32,102517947.2,0,-89.04,3.86,5.522374132,1.954484606,2.05,201,42.4,53.2,32.4,6,218,5,25.8,29.3,24.2,1.3,25,44,0,106,1,,,,,,,,
4562,4/17/2024,OPMC,L5,AHU,AHU,251400281,1188371,98217559.35,9821.755935,64.57193496,226.2439024,228.9105691,225.4796748,4.723577236,2.658536585,8.325203252,50.01934959,0.563517886,17010851.14,1797269.935,103189273.1,0,-86.22764228,3.22,5.886130278,1.404160661,0.9,240,37.4,48.5,28.5,8.8,266,5,25.3,27.5,23.5,1,34,44,0,106,1,,,,,,,,
4563,4/18/2024,OPMC,L5,AHU,AHU,251400281,1191836,99102778.15,9910.277815,88.52188017,226.3781513,229.0504202,225.7226891,5.100840336,3.352941176,8.579831933,50.00983193,0.732476471,17158064.45,1803535.067,104105885,0,-86.21848739,3.68,6.145070693,2.058083977,0.77,218,33.5,50,24,6.1,227,5,23.1,26.2,20.7,2,39,44,0,106,1,,,,,,,,
4564,4/19/2024,OPMC,L5,AHU,AHU,251400281,1194758,99966685.96,9996.668596,86.39078137,226.0701754,228.4473684,225.4824561,4.728070175,3.552631579,7.903508772,50.01482456,0.783746491,17282578.97,1810503.526,104997935.7,0,-83.5877193,2.15,5.144584982,1,0.79,217,30.4,44.2,22.6,6.8,262,5,25.7,27.9,23.7,1.6,26,44,0,106,1,,,,,,,,
4565,4/20/2024,OPMC,L5,AHU,AHU,251400281,1197796,100381663.7,10038.16637,41.49777519,227.7964602,229.5752212,228.159292,0,0,0,50.00902655,0.180159292,17349114,1819245.035,105432488.5,0,-86.52212389,1.75,4.495065263,1,2.37,197,11.5,23.2,4.4,10.5,263,5,25.3,29.3,23.5,1.5,20,44,0,106,1,,,,,,,,
4566,4/21/2024,OPMC,L5,AHU,AHU,251400281,1201874,100384908,10038.4908,0.324432916,227.2758621,229.2183908,227.7241379,0,0,0,50.01091954,0.18136092,17349114,1832780.874,105448502.1,0,-87.52873563,3.77,6.643354544,2.5453236,1.3,215,13.6,37.1,8.4,7.9,249,5,25,27.4,23.1,1.5,26,44,0,106,1,,,,,,,,
4567,4/22/2024,OPMC,L5,AHU,AHU,251400281,1204408,100604670.6,10060.46706,21.97625423,225.5058824,228.4941176,225.0823529,5.435294118,2.4,7.988235294,50.01329412,0.522314118,17382000.56,1840461.247,105680582.5,0,-87.95294118,1.71,3.370636038,1,1.62,202,24.5,48.5,14.2,7.1,215,5,24.9,27.7,22.1,1.9,38,44,0,106,1,,,,,,,,
