time,relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_18cm (°C),is_day (),sunshine_duration (s),uv_index (),direct_radiation (W/m²),temperature_2m (°C),showers (mm),cloud_cover (%),weather_description
2024-08-02 09:00:00,76,23.7,33.9,0.0,1012.8,1009.9,0.19,0.93,2.4,117,7.9,28.7,1,3600.0,3.6,332.0,28.4,0.0,56,Partly cloudy
2024-08-02 10:00:00,67,23.0,35.1,0.0,1012.4,1009.6,0.29,1.38,3.3,96,10.1,28.8,1,3600.0,5.6,418.0,29.8,0.0,69,Partly cloudy
2024-08-02 11:00:00,63,23.1,36.7,0.1,1011.8,1009.0,0.33,1.66,4.4,99,11.9,29.0,1,3600.0,7.1,485.0,31.0,0.1,78,Partly cloudy
2024-08-02 12:00:00,58,22.6,37.5,0.0,1010.9,1008.1,0.37,1.98,5.8,86,15.8,29.3,1,3600.0,7.7,521.0,31.9,0.0,67,Partly cloudy
2024-08-02 13:00:00,55,22.5,38.0,0.0,1010.2,1007.4,0.38,2.22,6.7,54,18.0,29.6,1,3600.0,4.6,513.0,32.7,0.0,72,Partly cloudy
2024-08-02 14:00:00,60,23.3,36.7,0.2,1009.4,1006.6,0.35,1.9,9.8,28,22.0,30.0,1,3600.0,4.8,407.0,32.0,0.2,82,Overcast
2024-08-02 15:00:00,66,24.1,35.9,0.2,1009.2,1006.4,0.28,1.54,9.8,8,22.7,30.3,1,3600.0,4.75,294.0,31.2,0.2,65,Rain showers: Slight
2024-08-02 16:00:00,69,24.1,35.4,0.6,1009.2,1006.4,0.24,1.35,8.7,7,22.0,30.6,1,3600.0,3.5,229.0,30.5,0.6,65,Rain showers: Slight
2024-08-02 17:00:00,72,23.9,34.4,0.8,1009.6,1006.8,0.18,1.15,7.3,9,19.4,30.7,1,3600.0,1.6,96.0,29.5,0.8,100,Thunderstorm: Slight or moderate
2024-08-02 18:00:00,76,23.8,33.7,1.2,1010.4,1007.5,0.1,0.93,5.0,21,15.8,30.8,0,0.0,0.25,6.0,28.5,1.2,100,Thunderstorm: Slight or moderate
2024-08-02 19:00:00,82,24.1,33.4,2.0,1011.2,1008.3,0.07,0.66,0.7,360,10.4,30.7,0,0.0,0.0,0.0,27.4,2.0,100,Thunderstorm: Slight or moderate
2024-08-02 20:00:00,84,24.0,32.5,2.8,1012.3,1009.4,0.05,0.57,3.3,174,9.7,30.6,0,0.0,0.0,0.0,26.9,2.8,100,Thunderstorm with slight hail
2024-08-02 21:00:00,87,24.1,32.0,1.3,1012.9,1010.0,0.05,0.45,4.3,185,10.8,30.5,0,0.0,0.0,0.0,26.5,1.3,100,Rain showers: Slight
2024-08-02 22:00:00,88,23.9,31.6,0.6,1013.0,1010.1,0.04,0.4,3.7,191,10.4,30.3,0,0.0,0.0,0.0,26.1,0.6,83,Rain showers: Slight
2024-08-02 23:00:00,88,23.7,31.4,0.2,1012.6,1009.7,0.03,0.4,2.8,230,8.6,30.1,0,0.0,0.0,0.0,25.9,0.2,59,Partly cloudy
2024-08-03 00:00:00,89,23.7,31.1,0.2,1012.0,1009.1,0.02,0.36,2.5,262,8.3,29.9,0,0.0,0.0,0.0,25.6,0.2,79,Rain showers: Slight
2024-08-03 01:00:00,91,23.8,31.0,0.6,1012.2,1009.3,0.02,0.29,1.9,248,9.0,29.8,0,0.0,0.0,0.0,25.4,0.6,87,Rain showers: Slight
2024-08-03 02:00:00,91,23.4,30.5,0.6,1011.8,1008.9,0.02,0.29,1.9,248,8.6,29.6,0,0.0,0.0,0.0,25.0,0.6,86,Rain showers: Slight
2024-08-03 03:00:00,92,23.3,30.1,0.7,1011.6,1008.7,0.02,0.25,2.3,252,7.9,29.4,0,0.0,0.0,0.0,24.7,0.7,85,Rain showers: Slight
2024-08-03 04:00:00,92,23.1,29.7,0.6,1011.3,1008.4,0.02,0.25,1.8,259,7.9,29.2,0,0.0,0.0,0.0,24.5,0.6,81,Rain showers: Slight
2024-08-03 05:00:00,93,23.1,29.5,0.2,1011.6,1008.7,0.02,0.21,2.3,231,7.9,29.0,0,0.0,0.0,0.0,24.3,0.2,63,Partly cloudy
2024-08-03 06:00:00,93,23.1,29.7,0.0,1012.0,1009.1,0.01,0.21,1.3,214,4.7,28.9,0,0.0,0.0,0.0,24.3,0.0,94,Overcast
2024-08-03 07:00:00,92,23.6,30.6,0.0,1012.6,1009.7,0.02,0.25,1.6,153,4.7,28.7,1,38.69,0.3,9.0,25.0,0.0,66,Overcast
2024-08-03 08:00:00,89,24.3,32.1,0.0,1013.3,1010.4,0.08,0.37,2.5,135,6.8,28.6,1,3600.0,1.6,131.0,26.2,0.0,41,Mainly clear
2024-08-03 09:00:00,80,24.1,33.4,0.0,1013.3,1010.4,0.22,0.75,3.9,112,10.4,28.6,1,3600.0,3.4,330.0,27.9,0.0,34,Mainly clear
2024-08-03 10:00:00,72,23.7,34.6,0.0,1012.8,1009.9,0.34,1.14,6.2,100,14.4,28.7,1,3600.0,5.4,431.0,29.3,0.0,66,Partly cloudy
2024-08-03 11:00:00,68,23.7,36.2,0.0,1012.0,1009.2,0.39,1.38,6.0,107,15.5,28.8,1,3600.0,7.15,462.0,30.3,0.0,90,Overcast
2024-08-03 12:00:00,62,23.3,38.1,0.0,1011.3,1008.5,0.47,1.75,5.5,101,15.1,29.1,1,3600.0,7.7,625.0,31.5,0.0,46,Partly cloudy
2024-08-03 13:00:00,59,23.2,38.3,0.0,1010.7,1007.9,0.47,1.97,6.2,80,14.8,29.4,1,3600.0,6.7,563.0,32.2,0.0,72,Partly cloudy
2024-08-03 14:00:00,58,23.0,37.2,0.0,1009.7,1006.9,0.39,2.03,6.3,59,15.5,29.7,1,3600.0,5.6,381.0,32.3,0.0,82,Overcast
2024-08-03 15:00:00,68,23.8,35.2,0.6,1009.2,1006.4,0.33,1.38,7.6,19,18.7,30.0,1,3600.0,3.25,239.0,30.4,0.6,88,Rain showers: Slight
2024-08-03 16:00:00,72,23.8,34.2,0.4,1009.4,1006.6,0.24,1.14,7.6,357,21.2,30.2,1,3600.0,3.15,147.0,29.4,0.4,77,Rain showers: Slight
2024-08-03 17:00:00,74,23.9,34.5,0.3,1009.7,1006.9,0.16,1.04,3.7,11,20.2,30.4,1,3600.0,1.6,88.0,29.0,0.3,73,Rain showers: Slight
2024-08-03 18:00:00,75,23.6,34.2,0.3,1010.8,1007.9,0.07,0.97,1.1,18,9.7,30.4,0,417.76,0.25,12.0,28.5,0.3,75,Rain showers: Slight
2024-08-03 19:00:00,81,23.6,32.6,1.4,1011.9,1009.0,0.05,0.68,2.2,189,10.8,30.4,0,0.0,0.0,0.0,27.1,1.4,100,Thunderstorm: Slight or moderate
2024-08-03 20:00:00,85,23.7,31.7,0.8,1012.8,1009.9,0.05,0.52,4.7,203,14.0,30.3,0,0.0,0.0,0.0,26.5,0.8,100,Rain showers: Slight
2024-08-03 21:00:00,86,23.6,31.3,0.3,1013.3,1010.4,0.05,0.47,4.7,212,14.0,30.2,0,0.0,0.0,0.0,26.1,0.3,100,Rain showers: Slight
2024-08-03 22:00:00,88,23.6,31.0,0.0,1013.1,1010.2,0.04,0.4,4.1,225,9.7,30.0,0,0.0,0.0,0.0,25.8,0.0,53,Partly cloudy
2024-08-03 23:00:00,89,23.5,30.8,0.0,1013.0,1010.1,0.02,0.36,3.3,221,8.6,29.9,0,0.0,0.0,0.0,25.5,0.0,50,Partly cloudy
2024-08-04 00:00:00,90,23.5,30.6,0.0,1012.5,1009.6,0.02,0.32,2.8,230,6.8,29.7,0,0.0,0.0,0.0,25.2,0.0,54,Partly cloudy
2024-08-04 01:00:00,90,23.5,30.7,0.0,1012.7,1009.8,0.01,0.32,2.7,203,5.8,29.5,0,0.0,0.0,0.0,25.3,0.0,51,Partly cloudy
2024-08-04 02:00:00,91,23.5,30.5,0.0,1012.1,1009.2,0.01,0.29,2.7,203,6.1,29.4,0,0.0,0.0,0.0,25.1,0.0,53,Partly cloudy
2024-08-04 03:00:00,91,23.3,30.1,0.0,1011.6,1008.7,0.01,0.28,2.7,203,5.8,29.2,0,0.0,0.0,0.0,24.9,0.0,47,Partly cloudy
2024-08-04 04:00:00,91,23.1,29.9,0.0,1011.5,1008.6,0.01,0.28,2.9,210,5.8,29.0,0,0.0,0.0,0.0,24.7,0.0,36,Mainly clear
2024-08-04 05:00:00,91,23.0,29.8,0.0,1011.5,1008.6,0.01,0.28,2.1,211,5.8,28.9,0,0.0,0.0,0.0,24.6,0.0,31,Mainly clear
2024-08-04 06:00:00,91,22.8,29.6,0.2,1012.0,1009.1,0.01,0.28,1.5,225,6.8,28.7,0,0.0,0.0,0.0,24.4,0.2,64,Partly cloudy
2024-08-04 07:00:00,90,23.3,30.4,0.1,1012.5,1009.6,0.01,0.32,1.5,225,6.5,28.5,1,2133.68,0.3,28.0,25.0,0.1,26,Mainly clear
2024-08-04 08:00:00,83,23.5,32.1,0.0,1013.3,1010.4,0.08,0.59,2.0,225,6.5,28.4,1,3600.0,1.65,187.0,26.6,0.0,13,Mainly clear
2024-08-04 09:00:00,75,23.5,33.9,0.0,1013.1,1010.2,0.22,0.97,1.9,202,7.2,28.4,1,3600.0,3.65,393.0,28.4,0.0,38,Mainly clear
2024-08-04 10:00:00,68,23.2,35.4,0.0,1012.8,1009.9,0.33,1.34,2.9,180,9.4,28.5,1,3600.0,5.65,456.0,29.8,0.0,63,Partly cloudy
2024-08-04 11:00:00,62,22.8,37.1,0.0,1012.1,1009.3,0.4,1.7,2.9,173,9.7,28.7,1,3600.0,7.2,542.0,31.0,0.0,50,Partly cloudy
2024-08-04 12:00:00,56,22.2,38.4,0.0,1011.2,1008.4,0.45,2.1,2.5,172,9.7,28.9,1,3600.0,8.05,606.0,32.1,0.0,61,Partly cloudy
2024-08-04 13:00:00,50,21.2,38.8,0.0,1010.8,1008.0,0.45,2.51,1.1,360,9.0,29.3,1,3600.0,8.05,562.0,33.0,0.0,72,Partly cloudy
2024-08-04 14:00:00,51,21.2,37.3,0.1,1009.6,1006.8,0.4,2.41,3.3,6,9.4,29.6,1,3600.0,7.15,448.0,32.6,0.1,61,Partly cloudy
2024-08-04 15:00:00,53,21.5,35.8,0.0,1009.3,1006.5,0.34,2.27,7.6,357,18.0,29.9,1,3600.0,5.6,364.0,32.3,0.0,55,Partly cloudy
2024-08-04 16:00:00,60,22.4,34.6,0.0,1008.9,1006.1,0.28,1.81,11.1,347,25.2,30.1,1,3600.0,3.6,264.0,31.1,0.0,13,Mainly clear
2024-08-04 17:00:00,63,22.6,34.3,0.0,1009.3,1006.5,0.19,1.61,10.0,345,25.2,30.3,1,3600.0,1.6,135.0,30.5,0.0,39,Mainly clear
2024-08-04 18:00:00,70,23.1,33.4,0.0,1009.7,1006.9,0.1,1.21,8.8,348,22.0,30.4,0,1488.53,0.25,21.0,29.1,0.0,33,Mainly clear
2024-08-04 19:00:00,75,23.4,33.3,0.0,1010.9,1008.0,0.05,0.96,3.9,338,18.4,30.5,0,0.0,0.0,0.0,28.2,0.0,81,Partly cloudy
2024-08-04 20:00:00,77,23.5,33.5,0.2,1011.6,1008.7,0.03,0.86,1.6,207,9.0,30.4,0,0.0,0.0,0.0,27.9,0.2,88,Overcast
2024-08-04 21:00:00,80,23.2,31.9,0.3,1012.1,1009.2,0.03,0.71,4.7,176,11.2,30.3,0,0.0,0.0,0.0,27.0,0.3,87,Rain showers: Slight
2024-08-04 22:00:00,86,23.5,31.3,0.3,1012.1,1009.2,0.03,0.47,4.0,185,11.2,30.2,0,0.0,0.0,0.0,26.1,0.3,88,Rain showers: Slight
2024-08-04 23:00:00,85,23.1,30.7,0.2,1012.0,1009.1,0.03,0.5,4.5,209,11.5,30.1,0,0.0,0.0,0.0,25.8,0.2,81,Rain showers: Slight
2024-08-05 00:00:00,85,22.9,30.4,0.0,1011.7,1008.8,0.03,0.49,4.3,185,10.1,29.9,0,0.0,0.0,0.0,25.6,0.0,73,Partly cloudy
2024-08-05 01:00:00,88,23.6,31.1,0.0,1011.5,1008.6,0.03,0.4,3.0,166,9.0,29.8,0,0.0,0.0,0.0,25.7,0.0,76,Partly cloudy
2024-08-05 02:00:00,89,23.3,30.5,0.1,1010.7,1007.8,0.02,0.35,3.3,139,8.3,29.6,0,0.0,0.0,0.0,25.3,0.1,79,Partly cloudy
2024-08-05 03:00:00,89,23.0,30.0,0.1,1010.3,1007.4,0.02,0.35,3.2,117,8.3,29.5,0,0.0,0.0,0.0,25.0,0.1,74,Partly cloudy
2024-08-05 04:00:00,89,23.0,30.2,0.0,1010.4,1007.5,0.02,0.35,1.5,104,7.2,29.3,0,0.0,0.0,0.0,24.9,0.0,73,Partly cloudy
2024-08-05 05:00:00,89,22.9,30.2,0.0,1010.2,1007.3,0.01,0.34,0.4,360,3.2,29.2,0,0.0,0.0,0.0,24.8,0.0,75,Partly cloudy
2024-08-05 06:00:00,90,23.0,30.2,0.0,1010.8,1007.9,-0.0,0.31,0.5,45,1.4,29.0,0,0.0,0.0,0.0,24.8,0.0,67,Partly cloudy
2024-08-05 07:00:00,91,23.5,30.6,0.0,1011.3,1008.4,0.01,0.29,1.9,202,1.8,28.8,1,520.52,0.25,13.0,25.1,0.0,92,Partly cloudy
2024-08-05 08:00:00,87,23.8,31.9,0.0,1012.4,1009.5,0.05,0.44,1.1,180,5.0,28.7,1,3600.0,1.65,74.0,26.1,0.0,90,Overcast
2024-08-05 09:00:00,80,23.7,33.2,0.2,1012.7,1009.8,0.14,0.73,0.4,180,8.3,28.7,1,3600.0,3.5,184.0,27.4,0.2,77,Rain showers: Slight
2024-08-05 10:00:00,74,23.5,34.2,0.2,1012.6,1009.7,0.25,1.01,0.8,153,10.4,28.7,1,3600.0,4.65,291.0,28.6,0.2,74,Partly cloudy
2024-08-05 11:00:00,66,23.0,36.0,0.0,1011.5,1008.7,0.32,1.45,1.5,104,6.5,28.8,1,3600.0,6.4,382.0,30.1,0.0,68,Partly cloudy
2024-08-05 12:00:00,59,22.3,37.5,0.0,1010.7,1007.9,0.39,1.87,1.5,76,7.2,29.0,1,3600.0,8.05,469.0,31.3,0.0,75,Partly cloudy
2024-08-05 13:00:00,59,22.3,37.5,0.0,1010.0,1007.2,0.41,1.87,1.5,284,8.3,29.1,1,3600.0,8.0,487.0,31.3,0.0,81,Partly cloudy
2024-08-05 14:00:00,54,21.4,36.5,0.0,1008.9,1006.1,0.42,2.16,2.6,286,8.3,29.4,1,3600.0,7.0,408.0,31.8,0.0,79,Partly cloudy
2024-08-05 15:00:00,55,21.6,35.8,0.0,1007.8,1005.0,0.38,2.11,4.7,279,11.2,29.6,1,3600.0,5.55,352.0,31.8,0.0,79,Partly cloudy
2024-08-05 16:00:00,55,21.2,35.0,0.0,1008.1,1005.3,0.3,2.06,6.1,320,14.0,29.8,1,3600.0,3.5,214.0,31.4,0.0,66,Partly cloudy
2024-08-05 17:00:00,62,21.8,33.2,0.0,1008.8,1006.0,0.21,1.6,9.7,333,20.2,30.0,1,3600.0,1.6,101.0,29.9,0.0,64,Partly cloudy
2024-08-05 18:00:00,76,22.9,31.8,0.1,1009.8,1006.9,0.11,0.88,8.3,326,21.2,30.0,0,772.17,0.25,15.0,27.6,0.1,95,Overcast
2024-08-05 19:00:00,74,22.8,32.7,0.0,1010.0,1007.1,0.06,0.98,4.5,346,17.3,30.1,0,0.0,0.0,0.0,27.9,0.0,42,Partly cloudy
2024-08-05 20:00:00,80,23.6,33.0,0.0,1010.6,1007.7,0.02,0.73,0.8,297,10.1,30.0,0,0.0,0.0,0.0,27.3,0.0,30,Mainly clear
2024-08-05 21:00:00,81,23.3,32.2,0.0,1011.3,1008.4,0.01,0.67,2.2,171,4.3,29.9,0,0.0,0.0,0.0,26.9,0.0,37,Mainly clear
2024-08-05 22:00:00,84,23.4,31.7,0.0,1011.5,1008.6,0.01,0.55,2.2,171,4.3,29.8,0,0.0,0.0,0.0,26.3,0.0,47,Partly cloudy
2024-08-05 23:00:00,85,23.3,31.3,0.0,1011.6,1008.7,0.01,0.5,2.3,162,4.3,29.7,0,0.0,0.0,0.0,26.0,0.0,44,Mainly clear
2024-08-06 00:00:00,84,22.8,30.7,0.0,1011.3,1008.4,0.01,0.53,2.4,153,4.7,29.5,0,0.0,0.0,0.0,25.7,0.0,55,Partly cloudy
2024-08-06 01:00:00,81,22.7,31.2,0.0,1011.1,1008.2,0.01,0.65,2.0,135,4.7,29.4,0,0.0,0.0,0.0,26.2,0.0,50,Overcast
2024-08-06 02:00:00,81,22.4,30.8,0.0,1010.4,1007.5,0.01,0.63,1.5,135,3.2,29.2,0,0.0,0.0,0.0,25.9,0.0,46,Partly cloudy
2024-08-06 03:00:00,82,22.4,30.5,0.0,1009.8,1006.9,0.01,0.59,1.8,143,3.2,29.0,0,0.0,0.0,0.0,25.7,0.0,56,Partly cloudy
2024-08-06 04:00:00,84,22.4,30.1,0.0,1009.9,1007.0,0.01,0.52,2.3,162,4.0,28.9,0,0.0,0.0,0.0,25.3,0.0,40,Mainly clear
2024-08-06 05:00:00,85,22.3,29.6,0.0,1010.4,1007.5,0.01,0.47,2.6,164,4.7,28.7,0,0.0,0.0,0.0,25.0,0.0,13,Mainly clear
2024-08-06 06:00:00,86,22.1,29.1,0.0,1010.6,1007.7,0.01,0.43,2.5,172,5.0,28.6,0,0.0,0.0,0.0,24.6,0.0,7,Mainly clear
2024-08-06 07:00:00,86,22.0,29.1,0.0,1011.3,1008.4,0.02,0.43,2.5,180,5.0,28.4,1,2165.53,0.3,32.0,24.5,0.0,5,Mainly clear
2024-08-06 08:00:00,78,21.9,30.6,0.0,1012.2,1009.3,0.07,0.74,2.6,164,7.6,28.2,1,3600.0,1.7,202.0,26.1,0.0,9,Mainly clear
2024-08-06 09:00:00,68,21.5,32.1,0.0,1012.3,1009.4,0.19,1.2,2.8,130,8.3,28.2,1,3600.0,3.7,410.0,27.9,0.0,0,Clear sky
2024-08-06 10:00:00,61,21.2,34.4,0.0,1012.1,1009.2,0.3,1.61,3.7,101,10.8,28.3,1,3600.0,5.7,584.0,29.5,0.0,0,Clear sky
2024-08-06 11:00:00,53,20.3,36.0,0.0,1011.2,1008.4,0.38,2.1,5.1,86,14.0,28.6,1,3600.0,7.25,699.0,31.0,0.0,93,Overcast
2024-08-06 12:00:00,48,19.8,37.3,0.0,1010.7,1007.9,0.43,2.49,5.4,86,14.8,28.9,1,3600.0,8.1,748.0,32.2,0.0,10,Mainly clear
2024-08-06 13:00:00,44,19.3,37.9,0.0,1009.5,1006.7,0.43,2.85,6.2,83,14.8,29.3,1,3600.0,8.1,741.0,33.2,0.0,29,Mainly clear
2024-08-06 14:00:00,41,18.6,37.3,0.0,1008.3,1005.5,0.41,3.08,5.6,75,15.1,29.7,1,3600.0,7.25,574.0,33.7,0.0,32,Mainly clear
2024-08-06 15:00:00,42,19.0,36.4,0.0,1007.3,1004.5,0.35,3.03,7.0,55,15.8,30.1,1,3600.0,5.65,458.0,33.7,0.0,30,Mainly clear
2024-08-06 16:00:00,46,19.7,34.9,0.0,1007.7,1004.9,0.29,2.69,11.1,25,24.5,30.5,1,3600.0,3.65,349.0,32.8,0.0,45,Partly cloudy
2024-08-06 17:00:00,56,20.7,32.9,0.0,1008.4,1005.6,0.19,1.92,12.8,10,27.7,30.7,1,3600.0,1.65,169.0,30.5,0.0,4,Clear sky
2024-08-06 18:00:00,62,21.1,32.2,0.0,1009.3,1006.5,0.1,1.53,9.8,8,26.6,30.8,0,1723.69,0.25,23.0,29.2,0.0,3,Clear sky
2024-08-06 19:00:00,72,22.6,32.7,0.0,1009.9,1007.0,0.05,1.06,4.4,351,19.4,30.8,0,0.0,0.0,0.0,28.1,0.0,59,Partly cloudy
2024-08-06 20:00:00,78,23.2,32.5,0.0,1010.9,1008.0,0.03,0.8,3.0,256,8.6,30.7,0,0.0,0.0,0.0,27.4,0.0,67,Partly cloudy
2024-08-06 21:00:00,81,23.3,32.1,0.0,1011.4,1008.5,0.02,0.67,3.1,249,6.5,30.5,0,0.0,0.0,0.0,26.9,0.0,89,Overcast
2024-08-06 22:00:00,82,23.2,31.9,0.0,1011.5,1008.6,0.02,0.62,2.2,261,5.8,30.4,0,0.0,0.0,0.0,26.6,0.0,100,Overcast
2024-08-06 23:00:00,84,23.3,31.7,0.0,1011.7,1008.8,0.01,0.55,1.5,256,4.3,30.2,0,0.0,0.0,0.0,26.3,0.0,100,Overcast
2024-08-07 00:00:00,85,23.2,31.3,0.0,1011.2,1008.3,0.01,0.5,1.8,233,3.6,30.0,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-08-07 01:00:00,85,23.3,31.4,0.0,1011.5,1008.6,0.01,0.51,2.2,189,3.6,29.9,0,0.0,0.0,0.0,26.1,0.0,100,Overcast
2024-08-07 02:00:00,86,23.2,31.1,0.0,1010.7,1007.8,0.01,0.46,1.8,180,3.6,29.7,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-08-07 03:00:00,88,23.4,31.1,0.0,1010.4,1007.5,0.01,0.39,1.4,180,3.6,29.5,0,0.0,0.0,0.0,25.6,0.0,100,Overcast
2024-08-07 04:00:00,88,23.3,30.9,0.0,1010.3,1007.4,-0.0,0.39,1.0,225,2.5,29.3,0,0.0,0.0,0.0,25.4,0.0,92,Overcast
2024-08-07 05:00:00,90,23.4,30.5,0.0,1010.9,1008.0,0.01,0.32,2.3,231,4.3,29.2,0,0.0,0.0,0.0,25.1,0.0,99,Overcast
2024-08-07 06:00:00,90,23.2,30.1,0.0,1011.4,1008.5,0.01,0.31,2.8,220,5.4,29.0,0,0.0,0.0,0.0,24.9,0.0,100,Overcast
2024-08-07 07:00:00,88,23.0,30.2,0.0,1012.0,1009.1,0.01,0.38,2.7,203,6.1,28.8,1,0.0,0.3,0.0,25.1,0.0,100,Overcast
2024-08-07 08:00:00,81,22.9,31.4,0.0,1012.6,1009.7,0.06,0.65,3.3,193,8.6,28.7,1,3600.0,1.65,72.0,26.4,0.0,100,Overcast
2024-08-07 09:00:00,74,23.0,33.3,0.0,1013.0,1010.1,0.17,0.99,2.2,171,8.3,28.6,1,3600.0,3.25,241.0,28.1,0.0,82,Overcast
2024-08-07 10:00:00,67,22.8,35.0,0.0,1012.3,1009.4,0.29,1.36,3.3,103,10.4,28.7,1,3600.0,5.25,453.0,29.6,0.0,96,Overcast
2024-08-07 11:00:00,59,21.9,35.8,0.0,1011.8,1009.0,0.35,1.83,7.2,90,17.6,28.9,1,3600.0,6.9,469.0,30.9,0.0,100,Overcast
2024-08-07 12:00:00,53,21.2,36.8,0.0,1011.0,1008.2,0.41,2.23,8.6,92,20.2,29.2,1,3600.0,8.1,550.0,32.0,0.0,100,Overcast
2024-08-07 13:00:00,50,20.9,37.8,0.0,1010.4,1007.6,0.42,2.47,6.6,77,20.9,29.6,1,3600.0,8.0,542.0,32.7,0.0,100,Overcast
2024-08-07 14:00:00,46,20.1,37.2,0.0,1009.4,1006.6,0.41,2.76,8.2,67,19.8,29.9,1,3600.0,6.8,467.0,33.3,0.0,100,Overcast
2024-08-07 15:00:00,47,20.3,35.7,0.0,1008.7,1005.9,0.34,2.69,9.9,46,22.7,30.3,1,3600.0,5.65,250.0,33.2,0.0,100,Overcast
2024-08-07 16:00:00,55,21.3,33.9,0.0,1008.9,1006.1,0.27,2.07,13.9,21,30.2,30.6,1,3600.0,3.65,148.0,31.4,0.0,100,Overcast
2024-08-07 17:00:00,60,21.1,32.2,0.0,1009.5,1006.7,0.16,1.66,12.8,10,30.6,30.7,1,1302.06,1.45,34.0,29.7,0.0,100,Overcast
2024-08-07 18:00:00,66,21.7,32.2,0.0,1010.4,1007.5,0.09,1.33,8.0,8,27.0,30.8,0,0.0,0.25,3.0,28.7,0.0,100,Overcast
2024-08-07 19:00:00,70,22.0,32.5,0.0,1010.9,1008.0,0.05,1.13,3.3,6,16.6,30.7,0,0.0,0.0,0.0,28.0,0.0,100,Overcast
2024-08-07 20:00:00,73,22.4,32.6,0.0,1011.7,1008.8,0.02,1.0,1.6,207,7.2,30.6,0,0.0,0.0,0.0,27.7,0.0,100,Overcast
2024-08-07 21:00:00,80,23.1,32.0,0.0,1012.0,1009.1,0.02,0.7,2.4,207,5.4,30.5,0,0.0,0.0,0.0,26.8,0.0,100,Overcast
2024-08-07 22:00:00,82,23.1,31.6,0.0,1012.6,1009.7,0.02,0.62,2.3,219,5.0,30.3,0,0.0,0.0,0.0,26.4,0.0,100,Overcast
2024-08-07 23:00:00,84,23.1,31.3,0.0,1012.3,1009.4,0.01,0.54,2.0,225,4.7,30.1,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-08-08 00:00:00,85,22.9,30.8,0.0,1012.3,1009.4,0.01,0.49,2.4,207,4.7,29.9,0,0.0,0.0,0.0,25.7,0.0,100,Overcast
2024-08-08 01:00:00,86,23.3,31.1,0.0,1011.8,1008.9,0.01,0.46,2.5,188,5.0,29.8,0,0.0,0.0,0.0,25.8,0.0,31,Overcast
2024-08-08 02:00:00,85,22.9,30.7,0.0,1011.5,1008.6,0.01,0.49,2.5,180,5.4,29.6,0,0.0,0.0,0.0,25.6,0.0,21,Mainly clear
2024-08-08 03:00:00,86,22.9,30.5,0.0,1011.1,1008.2,0.01,0.45,2.5,188,5.4,29.4,0,0.0,0.0,0.0,25.4,0.0,26,Mainly clear
2024-08-08 04:00:00,87,22.8,30.2,0.0,1011.2,1008.3,0.01,0.42,2.5,188,4.7,29.2,0,0.0,0.0,0.0,25.2,0.0,28,Mainly clear
2024-08-08 05:00:00,87,22.6,29.8,0.0,1011.6,1008.7,0.01,0.41,2.6,196,5.0,29.0,0,0.0,0.0,0.0,24.9,0.0,2,Clear sky
2024-08-08 06:00:00,88,22.6,29.5,0.0,1012.1,1009.2,0.01,0.37,3.0,194,5.8,28.8,0,0.0,0.0,0.0,24.7,0.0,13,Mainly clear
2024-08-08 07:00:00,87,22.9,30.3,0.0,1012.9,1010.0,0.02,0.42,2.5,180,6.1,28.6,1,2200.26,0.3,32.0,25.2,0.0,100,Partly cloudy
2024-08-08 08:00:00,78,22.6,31.7,0.0,1013.2,1010.3,0.07,0.77,2.9,180,8.3,28.5,1,3600.0,1.7,167.0,26.8,0.0,75,Partly cloudy
2024-08-08 09:00:00,71,22.7,33.5,0.0,1013.3,1010.4,0.19,1.13,2.5,172,8.6,28.5,1,3600.0,3.75,361.0,28.5,0.0,85,Overcast
2024-08-08 10:00:00,63,22.3,35.6,0.0,1012.9,1010.1,0.3,1.58,1.9,158,8.3,28.6,1,3600.0,5.75,476.0,30.1,0.0,100,Overcast
2024-08-08 11:00:00,55,21.4,36.9,0.0,1012.2,1009.4,0.37,2.09,4.1,105,12.2,28.9,1,3600.0,7.3,516.0,31.6,0.0,71,Partly cloudy
2024-08-08 12:00:00,50,20.8,37.1,0.0,1011.3,1008.5,0.39,2.46,7.2,96,18.7,29.2,1,3600.0,7.65,526.0,32.6,0.0,57,Partly cloudy
2024-08-08 13:00:00,52,21.4,37.1,0.0,1010.7,1007.9,0.39,2.35,8.6,88,19.4,29.5,1,3600.0,5.4,514.0,32.6,0.0,57,Partly cloudy
2024-08-08 14:00:00,52,21.6,36.9,0.0,1009.7,1006.9,0.38,2.37,7.8,77,27.7,29.9,1,3600.0,6.7,454.0,32.7,0.0,72,Partly cloudy
2024-08-08 15:00:00,53,21.5,35.9,0.0,1009.3,1006.5,0.31,2.27,7.0,78,27.0,30.2,1,3600.0,4.05,264.0,32.3,0.0,99,Overcast
